mmsi,timestamp,lon,lat,speed,heading,speed_change,stop_duration,wind_speed,wave_height,rainfall,visibility,zone_type,alert_sent,historical_pattern,label
V1061,05-01-2025,80.95280657,10.47737483,15.61047984,356.4534499,9.97,0,9.551786986,0.65559605,7.924246542,2.981973615,Restricted Zone,yes,frequent_crosser,crossed
V1062,01-01-2025,80.22896076,10.21287459,6.119777426,155.7326789,-7.03,2.53,24.54374341,0.943716055,44.25139645,8.854291586,Protected Area,yes,frequent_crosser,crossed
V1062,02-01-2025,79.2257003,7.476644088,17.17111611,252.8724369,11.05,0,12.83755985,2.352144998,73.87810005,9.834016191,Restricted Zone,yes,frequent_crosser,crossed
V1062,03-01-2025,77.71600465,7.022022588,17.90912049,173.9221639,0.74,0,12.06552507,0.779977462,74.33796377,4.660299075,Restricted Zone,no,frequent_crosser,safe
V1062,04-01-2025,79.18471987,9.883576596,6.989396837,227.9863215,-10.92,0,13.04778912,1.697430947,42.52828298,2.735900392,Restricted Zone,yes,frequent_crosser,high_risk
V1062,05-01-2025,77.7734477,7.745379375,10.96110809,254.0587965,3.97,0,23.65492091,3.21582196,22.06263598,6.724255257,Fishing Zone,no,frequent_crosser,safe
V1063,01-01-2025,80.57907355,9.835372948,16.84171328,8.152269366,6.33,0,2.960452829,3.043873101,15.23929934,4.079646632,Protected Area,yes,frequent_crosser,crossed
V1063,02-01-2025,80.13222632,9.451252639,6.343975803,208.3850155,-10.5,2.8,16.93249743,1.526100888,10.39989547,5.29008509,Restricted Zone,yes,frequent_crosser,crossed
V1063,03-01-2025,79.68815905,10.02479411,8.995963686,232.1724481,2.65,1.93,21.35240451,3.952731256,34.32696937,6.478499354,Protected Area,yes,frequent_crosser,crossed
V1063,04-01-2025,79.85601601,10.14221901,14.19191852,155.2443548,5.2,0,6.310483347,1.124105328,84.81407394,9.683584744,Fishing Zone,yes,frequent_crosser,crossed
V1063,05-01-2025,78.26124638,8.628357319,13.34207677,10.44267121,-0.85,3.64,22.49685593,1.337031729,61.49601285,9.460150941,Restricted Zone,no,frequent_crosser,safe
V1064,01-01-2025,77.89523711,7.55880953,7.118803631,175.7482921,-4.66,0,6.745566565,0.79800139,94.4054676,1.424786285,Fishing Zone,no,clean,safe
V1064,02-01-2025,79.37960315,7.101275492,4.759923761,259.6826415,-2.36,0,21.94433843,1.81572422,54.43017499,3.229760008,Protected Area,yes,clean,crossed
V1064,03-01-2025,79.24861893,7.186693643,16.36638785,197.3211929,11.61,0,14.43927676,0.559180076,11.69679788,8.367485367,Fishing Zone,yes,clean,crossed
V1064,04-01-2025,78.74925892,7.579952712,14.50419892,25.51599383,-1.86,2.28,10.41372948,2.010226896,62.09949282,5.164119551,Restricted Zone,yes,clean,high_risk
V1064,05-01-2025,76.91489424,7.401565258,10.70919111,315.1194143,-3.8,0,22.64412387,2.457027702,62.42656286,9.478537742,Restricted Zone,no,clean,safe
V1065,01-01-2025,80.7662018,10.13909605,5.151182682,335.8902885,-1.16,0,19.82136685,0.760070684,65.01113349,1.866526238,Fishing Zone,yes,rare_crosser,crossed
V1065,02-01-2025,79.55129199,9.484180016,4.387970556,299.6030659,-0.76,0,18.34224844,1.618843045,6.004223826,2.840585339,Restricted Zone,yes,rare_crosser,crossed
V1065,03-01-2025,80.32517109,10.08597768,9.948441066,9.25942946,5.56,0,8.904266871,0.69839224,82.25342984,4.261384756,Fishing Zone,yes,rare_crosser,crossed
V1065,04-01-2025,78.68254001,8.013465302,15.53244737,282.9552976,5.58,0,6.048631075,3.007923229,82.27406856,9.110604103,Protected Area,yes,rare_crosser,high_risk
V1065,05-01-2025,80.09215058,9.310121067,8.303728634,205.8026853,-7.23,0,18.27024717,1.48809593,81.72994441,6.470039258,Protected Area,yes,rare_crosser,crossed
V1066,01-01-2025,77.26931638,8.058703601,3.122416141,199.3277404,-3.24,0,6.690766233,1.559116018,96.32326344,9.796547287,Protected Area,no,frequent_crosser,safe
V1066,02-01-2025,80.50522331,9.485183204,10.0948729,72.76630072,6.97,3.4,17.91380439,3.623728231,42.75189679,4.744096643,Fishing Zone,yes,frequent_crosser,crossed
V1066,03-01-2025,78.96784409,8.01623946,4.926332241,276.4811802,-5.17,0,16.24265387,3.589979004,70.77494353,5.522507159,Fishing Zone,yes,frequent_crosser,high_risk
V1066,04-01-2025,76.6971674,8.01499704,15.88946442,201.7740441,10.96,0,14.78933403,2.756537027,71.14046966,6.205561142,Restricted Zone,no,frequent_crosser,safe
V1066,05-01-2025,77.28891643,7.409560255,11.58418701,243.3961386,-4.31,0,13.80214978,0.745362724,21.69581666,3.888400976,Restricted Zone,no,frequent_crosser,safe
V1067,01-01-2025,80.90500766,9.19112357,10.33584155,357.0124357,-2.83,0,22.95952385,0.797766485,85.82575743,2.958895409,Restricted Zone,yes,clean,crossed
V1067,02-01-2025,78.3393992,7.097355808,10.39639097,92.19664575,0.06,3.08,9.933674658,3.392317187,49.59314872,4.120771965,Restricted Zone,yes,clean,high_risk
V1067,03-01-2025,79.76509395,7.532083383,4.128623913,135.8367547,-6.27,0,11.07060059,3.423368217,66.21370204,9.637129216,Restricted Zone,yes,clean,crossed
V1067,04-01-2025,81.36209906,9.351432604,17.649046,19.75329543,13.52,4.08,24.46073612,3.898655579,95.41063546,7.837229384,Restricted Zone,yes,clean,crossed
V1067,05-01-2025,79.56025756,10.0089978,6.086613945,152.8291969,-11.56,0,2.314278222,2.578327921,28.09354097,9.225976343,Protected Area,yes,clean,crossed
V1068,01-01-2025,78.96576135,9.597663126,7.774133733,294.7651926,-4.09,4.13,21.93289944,0.729954786,65.596436,6.034897482,Fishing Zone,yes,rare_crosser,high_risk
V1068,02-01-2025,77.74823586,7.756709244,6.232388628,11.02348959,-1.54,0,22.45970425,3.22410666,29.31525878,8.935164677,Restricted Zone,no,rare_crosser,safe
V1068,03-01-2025,79.61525613,9.278817181,6.651087448,120.6193568,0.42,3.93,6.289595427,2.336096238,88.93421615,9.220007888,Restricted Zone,yes,rare_crosser,crossed
V1068,04-01-2025,81.22775282,9.599430825,8.34106083,359.6170178,1.69,0,22.56580371,3.841853738,78.17230003,9.674697414,Protected Area,yes,rare_crosser,crossed
V1068,05-01-2025,79.0969012,7.577826084,14.26486516,154.2115997,5.92,0,14.59949499,2.211636727,39.63792613,6.063330602,Restricted Zone,yes,rare_crosser,high_risk
V1069,01-01-2025,77.70260311,7.059478869,6.871464248,84.73884007,0.42,0,13.93428209,1.946533244,89.85860184,3.461230231,Protected Area,no,frequent_crosser,safe
V1069,02-01-2025,80.19027136,10.30305553,6.986234229,141.4421383,0.11,0,4.996196567,1.901136568,10.56491618,3.996247166,Fishing Zone,yes,frequent_crosser,crossed
V1069,03-01-2025,79.37543705,8.682750604,3.559745854,93.65331716,-3.43,0,13.79603295,0.888178495,77.6252838,3.277551772,Fishing Zone,yes,frequent_crosser,crossed
V1069,04-01-2025,78.34935728,7.623919136,4.691097547,112.1781046,1.13,1.86,22.50754676,0.754420809,53.90149383,2.064364716,Protected Area,yes,frequent_crosser,high_risk
V1069,05-01-2025,78.43355232,7.108666953,5.973648892,135.0187596,1.28,0,11.19237854,3.1191982,78.26941038,4.075256058,Restricted Zone,yes,frequent_crosser,high_risk
V1070,01-01-2025,81.35673783,10.18418415,5.631749147,143.3651541,-2.06,4.88,13.65081513,1.394207897,84.92935519,8.009630388,Fishing Zone,yes,clean,crossed
V1070,02-01-2025,78.99915933,7.313266985,7.003761985,9.828923281,1.37,0,16.53331689,1.601663135,99.18799351,8.628396333,Protected Area,yes,clean,high_risk
V1070,03-01-2025,76.64331106,7.808035772,3.104179328,31.04388739,-3.9,3.4,16.80116335,0.981833853,49.65430332,2.348522355,Fishing Zone,no,clean,safe
V1070,04-01-2025,79.43522475,10.17483984,13.30483527,248.5675946,10.2,3.61,19.10612622,3.310225347,39.05788645,5.773392685,Restricted Zone,yes,clean,crossed
V1070,05-01-2025,77.46839347,7.102818316,13.74203952,206.4912238,0.44,0,2.762365323,0.897256883,18.8975896,8.231753686,Protected Area,no,clean,safe
V1071,01-01-2025,79.30986459,7.66086803,14.18257686,170.5900324,6.78,0,17.89362914,1.104521873,48.70141814,6.133712269,Restricted Zone,yes,frequent_crosser,crossed
V1071,02-01-2025,79.80383221,8.173844036,13.64736174,109.757135,-0.54,0,7.866909955,2.645698459,38.71979596,6.184699386,Protected Area,yes,frequent_crosser,crossed
V1071,03-01-2025,77.19094087,7.295902315,14.1281813,250.8117328,0.48,0,21.42903952,0.956507144,34.27949486,5.504407742,Fishing Zone,no,frequent_crosser,safe
V1071,04-01-2025,80.21242962,10.48617088,16.9626202,311.1637707,2.83,3.59,6.707954401,1.571115409,57.99582948,8.048403282,Restricted Zone,yes,frequent_crosser,crossed
V1071,05-01-2025,79.25401403,9.881592341,9.338439019,327.4008574,-7.62,3.06,18.52393366,2.903980463,68.35160095,1.415646043,Fishing Zone,yes,frequent_crosser,crossed
V1072,01-01-2025,80.78217453,10.05884875,14.6727899,338.3675888,9.55,0,4.066830323,3.723505877,28.84196577,6.629619884,Restricted Zone,yes,rare_crosser,crossed
V1072,02-01-2025,80.73903983,9.801454156,7.700688725,126.2176558,-6.97,0,16.71785492,2.19187636,67.45029355,8.287100652,Restricted Zone,yes,rare_crosser,crossed
V1072,03-01-2025,78.29600022,8.418841945,10.37914051,357.6767176,2.68,0,3.110389792,0.984823878,88.52603311,4.40521403,Restricted Zone,no,rare_crosser,safe
V1072,04-01-2025,76.97928154,7.28975662,10.76478807,46.76207422,0.39,0,21.22321226,3.528566323,96.01339137,9.638073045,Restricted Zone,no,rare_crosser,safe
V1072,05-01-2025,80.95053129,9.766386398,7.16392845,335.6495889,-3.6,4.74,18.73759094,0.922874282,98.88455005,2.073342403,Protected Area,yes,rare_crosser,crossed
V1073,01-01-2025,81.33918347,10.4977547,15.84387974,86.80227862,8.27,4.03,10.35453976,1.562009171,73.1454475,3.717762894,Protected Area,yes,rare_crosser,crossed
V1073,02-01-2025,79.29783929,9.935738268,13.92013517,165.0568289,-1.92,0,16.54802937,1.692229318,17.25818689,9.382793269,Fishing Zone,yes,rare_crosser,crossed
V1073,03-01-2025,80.35447232,9.89909313,11.25902089,58.83282447,-2.66,1.66,15.15027879,2.549445769,61.45047203,6.99259798,Protected Area,yes,rare_crosser,crossed
V1073,04-01-2025,81.48729595,8.607809743,9.148007882,144.903973,-2.11,0,24.42710251,3.189875867,0.116384647,1.124846851,Restricted Zone,yes,rare_crosser,crossed
V1073,05-01-2025,81.46512084,8.653352939,15.47949922,269.7347633,6.33,0,12.28141344,3.337599139,48.74181563,7.990408678,Restricted Zone,yes,rare_crosser,crossed
V1074,01-01-2025,80.1658757,10.21667114,13.57573107,156.471694,3.45,0,5.777091487,2.245486712,84.06525313,7.772147047,Fishing Zone,yes,clean,crossed
V1074,02-01-2025,79.35319507,10.11255687,10.72274463,98.26647298,-2.85,0,17.46489024,2.920475867,49.17078966,3.740215911,Protected Area,yes,clean,crossed
V1074,03-01-2025,80.8261593,10.26854396,5.640036153,147.5445047,-5.08,1.24,20.36419721,2.856191691,26.90214501,4.062824291,Protected Area,yes,clean,crossed
V1074,04-01-2025,78.70820889,8.494746757,8.927508402,243.7134244,3.29,0,13.54933775,2.063619994,58.59792029,5.485706942,Restricted Zone,yes,clean,high_risk
V1074,05-01-2025,78.16922159,7.463319124,5.23748178,66.92494092,-3.69,4.9,16.06349655,3.918438038,5.834758443,2.125066039,Restricted Zone,no,clean,safe
V1075,01-01-2025,78.71650706,7.845327311,12.17681458,257.6690047,0.54,1.13,19.33017231,3.370061341,77.55594981,1.353001554,Protected Area,yes,rare_crosser,high_risk
V1075,02-01-2025,77.63550146,7.302894805,10.72410676,52.78961683,-1.45,1.59,11.19337759,2.175224981,12.21716562,4.083382103,Restricted Zone,no,rare_crosser,safe
V1075,03-01-2025,80.70281179,10.07909311,8.991606644,332.6938483,-1.73,0,6.464818397,2.223984286,23.05481599,9.936184699,Fishing Zone,yes,rare_crosser,crossed
V1075,04-01-2025,81.23234261,8.818724173,9.980295979,322.2754297,0.99,0,13.4377265,1.118498572,33.70185923,6.217570654,Fishing Zone,yes,rare_crosser,crossed
V1075,05-01-2025,80.08730374,9.885932462,14.00023624,257.1771148,4.02,0,5.279223301,1.22665708,93.56056444,1.306264094,Restricted Zone,yes,rare_crosser,crossed
V1076,01-01-2025,77.48756839,7.816275486,14.42494923,245.8079315,9.31,0,14.2676287,1.784970201,63.46173344,9.714395707,Fishing Zone,no,rare_crosser,safe
V1076,02-01-2025,78.30023684,8.704030101,11.21137778,331.891391,-3.21,0,12.1174278,2.573546304,80.09467923,6.77545849,Protected Area,yes,rare_crosser,high_risk
V1076,03-01-2025,79.35683418,8.349748368,3.24843781,351.807653,-7.96,0,10.49916906,2.971071826,30.71631886,7.551157776,Restricted Zone,yes,rare_crosser,crossed
V1076,04-01-2025,79.82843899,8.887827775,6.336868003,223.4606606,3.09,0,2.692700769,1.221905179,14.54695957,8.415169493,Fishing Zone,yes,rare_crosser,crossed
V1076,05-01-2025,79.51267395,8.828381601,8.439893113,73.50415777,2.1,0,14.10197975,2.446324358,63.56592313,6.149494971,Fishing Zone,yes,rare_crosser,crossed
V1077,01-01-2025,81.08144976,9.352455834,15.93762705,243.9790353,6.37,0,2.525716934,1.077432981,59.38629024,4.367178327,Restricted Zone,yes,clean,crossed
V1077,02-01-2025,78.22722674,8.269818203,4.210457759,246.5813051,-11.73,0,2.268716656,2.025691614,87.69509413,7.627970195,Restricted Zone,no,clean,safe
V1077,03-01-2025,77.61577,8.041825166,9.26326678,33.70331044,5.05,2.19,7.672101842,2.458298628,35.83748842,6.540740287,Restricted Zone,no,clean,safe
V1077,04-01-2025,76.50484836,8.847080027,5.777977434,52.78909436,-3.49,0,5.512190829,1.638390263,56.59795237,4.603968935,Restricted Zone,no,clean,safe
V1077,05-01-2025,78.70883102,7.720643804,13.14996562,149.2675743,7.37,0,16.1469946,3.709338427,28.90303732,2.80956348,Restricted Zone,yes,clean,high_risk
V1078,01-01-2025,78.3400059,7.260702455,3.873117095,176.6161096,-4.33,0,18.98160915,0.818639271,66.21865865,7.626711981,Protected Area,yes,rare_crosser,high_risk
V1078,02-01-2025,78.76008781,8.97498093,11.97584282,23.51226683,8.1,0,20.32981038,2.530911076,3.338527384,1.093388704,Restricted Zone,yes,rare_crosser,high_risk
V1078,03-01-2025,79.09698646,8.387156397,17.55279582,8.245927909,5.58,0,11.50705779,1.564723784,75.54548044,7.961944989,Restricted Zone,yes,rare_crosser,high_risk
V1078,04-01-2025,80.93284085,9.197824124,5.965534292,168.8502865,-11.59,0,16.49232134,1.477876006,48.43438491,4.876709395,Fishing Zone,yes,rare_crosser,crossed
V1078,05-01-2025,76.61604445,7.692396326,4.450912347,149.3401121,-1.51,0,16.68551416,2.457294988,1.447896872,4.150625488,Protected Area,no,rare_crosser,safe
V1079,01-01-2025,78.9687878,7.746928151,17.40602246,84.17133595,5.25,0,19.11660678,3.252326948,94.47594711,3.930237183,Restricted Zone,yes,frequent_crosser,high_risk
V1079,02-01-2025,78.15877515,8.528601078,16.77586271,31.63526207,-0.63,0,19.02345207,2.048899172,59.34150184,9.301267771,Restricted Zone,no,frequent_crosser,safe
V1079,03-01-2025,78.51638343,8.116189798,6.214827609,14.60764663,-10.56,0,3.328430336,1.339102776,51.15039934,6.135835862,Restricted Zone,yes,frequent_crosser,high_risk
V1079,04-01-2025,79.69890038,7.928261997,6.334370177,278.8302502,0.12,0,14.15296316,2.582026211,17.68041104,2.00888182,Fishing Zone,yes,frequent_crosser,crossed
V1079,05-01-2025,76.72503433,8.155411173,7.65512042,223.8831987,1.32,0,22.8083373,2.555919176,5.859822938,5.292454717,Protected Area,no,frequent_crosser,safe
V1080,01-01-2025,76.90959289,7.283723251,5.661289697,292.4962834,-2.1,0,18.72156453,3.356517646,40.50604306,3.817087247,Protected Area,no,rare_crosser,safe
V1080,02-01-2025,79.25624569,8.430713646,10.54062672,333.4298999,4.88,0,2.975318604,3.399917275,12.26232075,5.690204132,Fishing Zone,yes,rare_crosser,crossed
V1080,03-01-2025,77.0020859,7.781985874,7.706930069,269.7149375,-2.83,0,5.849056307,1.685575934,85.45835799,2.737205879,Restricted Zone,no,rare_crosser,safe
V1080,04-01-2025,80.77783583,9.837263713,15.84225935,34.0836828,8.14,0,14.8555412,1.846684192,91.43309567,8.275775737,Restricted Zone,yes,rare_crosser,crossed
V1080,05-01-2025,79.39199196,7.663924677,9.01757824,282.3877038,-6.82,0,9.728987655,2.514553788,67.18429537,7.6572551,Restricted Zone,yes,rare_crosser,crossed
V1081,01-01-2025,79.38194162,8.86289176,4.222258788,155.9158171,-9.11,0,13.10962486,2.376937803,64.20103931,6.492877331,Fishing Zone,yes,frequent_crosser,crossed
V1081,02-01-2025,79.48722822,7.714026134,5.444042685,300.8078902,1.22,0,2.397269519,3.714431723,70.1994703,6.40146312,Fishing Zone,yes,frequent_crosser,crossed
V1081,03-01-2025,77.53767856,7.491740124,14.43609258,100.6014729,8.99,0,2.968098856,3.550367425,85.9604886,8.275317828,Fishing Zone,no,frequent_crosser,safe
V1081,04-01-2025,79.88111237,10.27471822,10.06776978,130.7575621,-4.37,3.22,5.553488988,2.071380447,54.09012959,4.497938675,Fishing Zone,yes,frequent_crosser,crossed
V1081,05-01-2025,77.15654105,7.114887441,6.44329006,21.43640219,-3.62,0,23.69342796,2.002641809,49.03866326,1.839721602,Fishing Zone,no,frequent_crosser,safe
V1082,01-01-2025,79.8408733,9.257744269,6.450335101,244.636993,-4.09,0,6.500342349,1.137383745,35.71772321,8.873349754,Restricted Zone,yes,frequent_crosser,crossed
V1082,02-01-2025,80.45356421,9.855979415,8.112654559,154.9709305,1.66,0,21.45382458,3.585156028,70.38927182,6.699392751,Restricted Zone,yes,frequent_crosser,crossed
V1082,03-01-2025,80.31405009,10.01062284,3.726034191,103.7546129,-4.39,0,4.048235919,0.993436166,4.895318927,2.9543712,Protected Area,yes,frequent_crosser,crossed
V1082,04-01-2025,76.52942884,7.428572017,14.79035059,279.350661,11.06,0,7.822969644,3.115029337,80.72730035,8.558513287,Restricted Zone,no,frequent_crosser,safe
V1082,05-01-2025,80.00734622,9.421271742,10.49344758,36.79446885,-4.3,0,8.283028184,2.473730461,26.36120862,6.094352095,Protected Area,yes,frequent_crosser,crossed
V1083,01-01-2025,78.56985454,7.460960272,17.16996823,94.41925677,3.97,0,17.73791112,2.7318735,91.45525607,4.135485009,Restricted Zone,yes,frequent_crosser,high_risk
V1083,02-01-2025,76.70310795,7.902620535,12.12582904,98.70465896,-5.04,0,8.678185256,1.756803487,92.99127151,9.971316098,Protected Area,no,frequent_crosser,safe
V1083,03-01-2025,79.63550377,8.006791689,9.093545789,140.5923886,-3.03,0,6.490775131,0.83504176,93.81548826,9.704724681,Protected Area,yes,frequent_crosser,crossed
V1083,04-01-2025,78.50427112,8.642946273,7.402396791,256.3919289,-1.69,0,15.39635707,0.550134584,96.60870193,9.65737004,Protected Area,yes,frequent_crosser,high_risk
V1083,05-01-2025,79.65663297,9.751351739,9.195964122,234.1680883,1.79,0,10.70501506,3.437154995,74.60115216,8.393680454,Protected Area,yes,frequent_crosser,crossed
V1084,01-01-2025,80.98422973,9.876509426,10.45860524,47.56927516,3.88,0,9.412656049,1.457307437,96.10239581,4.06182495,Protected Area,yes,frequent_crosser,crossed
V1084,02-01-2025,79.59650586,9.100711971,16.17855132,162.9418324,5.72,0,9.808021574,1.025695678,62.59374273,9.173734029,Fishing Zone,yes,frequent_crosser,crossed
V1084,03-01-2025,77.44208906,7.416594578,7.082926553,330.6751444,-9.1,0,8.627564872,1.022947791,14.94230116,7.530412558,Restricted Zone,no,frequent_crosser,safe
V1084,04-01-2025,80.91595778,10.22474881,11.67978341,329.910186,4.6,0,18.68736203,3.274906344,27.71637284,7.285143448,Fishing Zone,yes,frequent_crosser,crossed
V1084,05-01-2025,77.90518706,7.108391004,16.55020663,333.4456554,4.87,0,8.100501239,3.674268214,85.81191614,7.128225316,Restricted Zone,no,frequent_crosser,safe
V1085,01-01-2025,76.72566213,7.520056235,16.91955403,153.7502743,3.16,0,4.132779255,2.222301749,94.03223959,8.789444887,Restricted Zone,no,rare_crosser,safe
V1085,02-01-2025,79.08522488,8.757868878,12.79715388,345.6410838,-4.12,4.22,5.463887571,1.587562942,97.34240801,4.09423273,Protected Area,yes,rare_crosser,high_risk
V1085,03-01-2025,79.09659144,9.157932186,15.082989,291.8766096,2.29,0,13.59050015,2.080804809,28.22407691,9.497440791,Protected Area,yes,rare_crosser,high_risk
V1085,04-01-2025,79.11339228,8.866152633,5.931325184,272.590346,-9.15,0,9.235046015,1.533996769,18.56794143,6.754551186,Fishing Zone,yes,rare_crosser,high_risk
V1085,05-01-2025,78.13467795,7.236629532,9.989116405,189.4991926,4.06,0,14.73138759,1.658915461,98.49048723,3.265888021,Protected Area,no,rare_crosser,safe
V1086,01-01-2025,79.1363368,8.78774546,10.07590612,2.561525668,-0.46,2.05,12.87474763,1.828918175,37.88635933,1.398347101,Fishing Zone,yes,frequent_crosser,high_risk
V1086,02-01-2025,79.62884385,8.09692079,4.083828101,303.1214077,-5.99,1.86,14.77524261,2.614620359,10.2722953,7.994220277,Restricted Zone,yes,frequent_crosser,crossed
V1086,03-01-2025,77.18132063,7.449381063,12.85000498,12.40798066,8.77,0,7.909265579,3.841433033,21.98677287,6.720133114,Fishing Zone,no,frequent_crosser,safe
V1086,04-01-2025,76.5761263,8.356914012,7.160444243,103.0161176,-5.69,1.57,23.42159431,1.733845275,46.13608145,3.440988432,Fishing Zone,no,frequent_crosser,safe
V1086,05-01-2025,79.56165143,8.675887148,15.16161111,246.0690545,8,0,20.82982005,3.605074022,78.54910015,9.395531975,Fishing Zone,yes,frequent_crosser,crossed
V1087,01-01-2025,79.57632057,7.099716461,3.377258258,16.45491979,-5.94,0,7.204592137,1.555347753,59.96503345,4.278669183,Restricted Zone,yes,clean,crossed
V1087,02-01-2025,79.21368909,8.245806969,11.27322696,148.8080647,7.9,0,21.27099941,2.166569183,40.3470904,9.532271008,Fishing Zone,yes,clean,crossed
V1087,03-01-2025,78.95522104,8.009631116,16.01228174,342.9281122,4.74,0,5.68409673,1.151758524,87.09437072,3.893437083,Restricted Zone,yes,clean,high_risk
V1087,04-01-2025,76.56890037,8.57664133,13.28643486,353.0017608,-2.73,0,20.34378357,2.444514436,30.96539561,5.244387809,Protected Area,no,clean,safe
V1087,05-01-2025,80.79814152,10.43705246,8.298783638,4.50781704,-4.99,3.69,10.68537884,3.009670183,16.20542396,9.932231277,Fishing Zone,yes,clean,crossed
V1088,01-01-2025,79.19383036,7.423227847,15.43490315,76.50959335,1.78,4.43,21.89986865,2.380147368,48.07613608,8.111225779,Protected Area,yes,frequent_crosser,high_risk
V1088,02-01-2025,77.1683165,7.914998013,14.85666105,215.5308291,-0.58,0,22.84513775,3.026728881,36.01531881,6.276065595,Protected Area,no,frequent_crosser,safe
V1088,03-01-2025,79.34960107,9.317901113,3.550259974,144.8266735,-11.31,3.64,2.746615547,1.456074472,35.23144945,3.084517768,Fishing Zone,yes,frequent_crosser,crossed
V1088,04-01-2025,79.10525561,9.544514734,11.67417062,359.8798144,8.12,0,24.57327952,3.294181276,35.14841579,2.386182179,Protected Area,yes,frequent_crosser,high_risk
V1088,05-01-2025,77.40657797,7.101812475,8.831979448,84.61402631,-2.84,0,12.89831341,2.976322219,30.69297191,7.392892082,Fishing Zone,no,frequent_crosser,safe
V1089,01-01-2025,79.94648713,9.543139902,11.69076304,333.2578782,4.17,0,15.17247136,1.403031406,7.325149791,3.220695425,Restricted Zone,yes,rare_crosser,crossed
V1089,02-01-2025,80.2735276,10.22488627,6.1286068,307.1422177,-5.56,1.77,9.73843945,2.237906572,48.88611466,5.150943852,Restricted Zone,yes,rare_crosser,crossed
V1089,03-01-2025,78.9618545,8.708406048,11.51934048,129.9168137,5.39,0,6.798228884,3.214452521,8.92988405,3.311547913,Restricted Zone,yes,rare_crosser,high_risk
V1089,04-01-2025,76.86486874,8.211161008,14.6164465,358.5155195,3.1,0,6.120592482,3.253179995,85.49653152,2.727897501,Restricted Zone,no,rare_crosser,safe
V1089,05-01-2025,79.53466056,9.378518975,10.35012764,146.175231,-4.27,0,2.762631201,0.762485566,22.39438341,1.956360221,Protected Area,yes,rare_crosser,crossed
V1090,01-01-2025,78.03908842,7.642000382,5.982144737,349.8552317,-8.69,0,19.43723573,1.415419791,58.50260824,1.114896452,Fishing Zone,no,clean,safe
V1090,02-01-2025,80.61657077,9.889314906,13.56053601,6.677341404,7.58,0,9.880422112,3.670076688,22.41717467,6.953324976,Fishing Zone,yes,clean,crossed
V1090,03-01-2025,79.36147924,8.616264767,6.467496602,162.752616,-7.09,4.91,4.717943609,3.303372224,76.16754487,5.122623061,Protected Area,yes,clean,crossed
V1090,04-01-2025,78.43476958,8.980664112,17.71373679,322.4898494,11.25,4.64,4.38184123,3.454875545,64.56042034,4.25720703,Restricted Zone,yes,clean,high_risk
V1090,05-01-2025,78.71965703,7.684142389,14.52331172,176.0013614,-3.19,0,17.6696819,1.578890621,61.85764827,8.501831432,Protected Area,yes,clean,high_risk
V1091,01-01-2025,79.62675196,7.640105494,15.55039549,148.9351648,5.56,4.27,13.68345807,1.922053172,55.18246791,5.824366702,Restricted Zone,yes,clean,crossed
V1091,02-01-2025,79.11872744,9.357425936,10.11424115,339.0350157,-5.44,3,21.82582595,3.362503608,83.05923238,3.64008699,Fishing Zone,yes,clean,high_risk
V1091,03-01-2025,81.24446329,10.20532002,17.89289066,147.8599296,7.78,2.09,3.17438805,1.839375855,15.03807119,4.560520072,Protected Area,yes,clean,crossed
V1091,04-01-2025,79.78926457,10.09757285,14.47822636,126.2340624,-3.41,0,18.91309336,2.313849077,65.58226477,4.485213939,Restricted Zone,yes,clean,crossed
V1091,05-01-2025,76.89153383,8.23754128,12.42535711,265.7796172,-2.05,2.1,22.86386125,3.522370298,64.77744806,7.45211002,Fishing Zone,no,clean,safe
V1092,01-01-2025,78.32272428,8.549392404,5.544795938,233.0832499,0.31,0,17.6221996,3.118130072,61.11414164,3.833385146,Fishing Zone,yes,rare_crosser,high_risk
V1092,02-01-2025,79.70841382,7.905443901,16.16293896,85.32841652,10.62,0,8.432127519,3.534148606,3.253813664,9.710536438,Restricted Zone,yes,rare_crosser,crossed
V1092,03-01-2025,76.5364569,7.803502242,6.238682806,262.5829747,-9.92,2.49,15.34795553,1.152853903,60.71625733,3.22907189,Restricted Zone,no,rare_crosser,safe
V1092,04-01-2025,79.12430832,9.438196031,7.150444062,281.0891453,0.91,2.9,6.807733761,3.886566131,87.54735684,1.786250101,Fishing Zone,yes,rare_crosser,high_risk
V1092,05-01-2025,77.78783915,7.102599309,4.5503965,288.7796145,-2.6,4.52,10.30217552,1.306613423,53.2963026,6.684757577,Protected Area,no,rare_crosser,safe
V1093,01-01-2025,79.9582847,10.49231546,17.30875315,141.874445,10.29,0,7.695720695,3.477675948,95.16433562,9.130860577,Fishing Zone,yes,frequent_crosser,crossed
V1093,02-01-2025,78.8726852,7.390107741,11.91952919,281.7214493,-5.39,0,20.81772052,0.7443553,87.7125778,1.190334727,Restricted Zone,yes,frequent_crosser,high_risk
V1093,03-01-2025,78.94616518,7.15722222,15.06291033,39.66300402,3.14,0,4.644647792,1.546603951,51.77482982,6.327091932,Protected Area,yes,frequent_crosser,high_risk
V1093,04-01-2025,78.87888286,9.218466488,6.032768874,70.67242562,-9.03,0,11.82367262,1.422550119,21.49628691,3.89288865,Restricted Zone,yes,frequent_crosser,high_risk
V1093,05-01-2025,78.86529214,9.065147379,15.82519512,8.253682707,9.79,0,17.37967314,3.189869033,68.62579672,4.689049395,Fishing Zone,yes,frequent_crosser,high_risk
